movie_id,genre_id
10188,10751
10189,28
10189,35
10191,14
10191,12
10191,16
10191,10751
10192,35
10192,12
10192,14
10192,16
10192,10751
10193,16
10193,10751
10193,35
10195,12
10195,14
10195,28
10196,28
10196,12
10196,10751
10196,14
10197,18
10197,10402
10197,10749
10198,10749
10198,10751
10198,16
10198,10402
10199,12
10199,16
10199,10751
10200,18
10200,878
10200,53
10201,35
10202,14
10202,35
10202,10751
10202,10749
10204,28
10204,12
10204,35
10206,28
10206,35
10206,27
10207,10749
10207,18
10208,14
10208,35
10208,878
10208,10751
10209,10749
10209,18
10210,14
10210,18
10210,35
10210,10749
10212,35
10212,27
10212,53
10212,37
10213,37
10213,27
10213,53
10214,14
10214,35
10214,10751
10214,12
10215,35
10215,18
10215,14
10215,10749
10216,878
10216,28
10216,27
10217,18
10218,35
10218,10749
10220,18
10220,80
10222,28
10222,53
10225,27
10225,9648
10225,53
10228,16
10229,18
10229,10749
10242,18
10242,27
10242,53
10246,35
10249,28
10249,12
10249,878
10249,10751
10251,27
10251,53
10253,14
10253,18
10253,27
10253,28
10253,53
10253,878
10263,14
10263,27
10263,53
10269,10402
10269,18
10269,10749
10270,28
10270,18
10276,35
10281,27
10281,53
10283,27
10283,53
10285,14
10285,27
10285,53
10288,10749
10288,35
10288,18
10288,27
10292,27
10292,53
10294,27
10294,53
10303,28
10303,12
10303,35
10303,10749
10304,12
10304,27
10304,28
10304,878
10306,27
10306,53
10307,27
10312,35
10312,18
10313,35
10313,10752
10314,35
10314,10749
10315,12
10315,16
10315,35
10315,10751
10316,18
10317,35
10317,18
10320,18
10320,27
10320,53
10323,12
10323,14
10323,10751
10327,35
10329,28
10329,12
10329,18
10329,9648
10329,878
10329,53
10330,35
10331,27
10333,18
10333,10749
10336,28
10336,12
10336,14
10336,27
10336,878
10336,53
10337,18
10337,80
10338,28
10338,12
10338,35
10339,12
10339,18
10341,53
10341,18
10341,878
10341,28
10342,35
10342,53
10345,28
10345,35
10345,80
10349,9648
10349,27
10350,28
10350,878
10351,27
10355,28
10355,12
10355,18
10355,53
10357,878
10357,28
10357,18
10357,53
10358,35
10362,18
10362,10749
10364,10752
10364,35
10364,18
10366,28
10366,878
10368,35
10368,18
10368,10752
10370,27
10371,35
10375,28
10375,53
10376,14
10377,35
10377,18
10378,16
10378,35
10379,35
10379,14
10379,10751
10384,27
10384,878
10384,53
10385,35
10385,18
10386,12
10386,16
10386,10751
10386,14
10386,878
10388,28
10388,80
10388,18
10388,9648
10388,53
10390,18
10390,10749
10391,18
10391,27
10391,53
10391,80
10396,28
10396,12
10396,80
10396,10749
10396,53
10397,18
10398,80
10398,18
10398,9648
10398,53
10400,18
10402,35
10403,35
10403,18
10409,35
10409,18
10409,10749
10410,80
10410,36
10414,35
10414,10751
10416,35
10416,18
10416,10749
10416,878
10423,18
10424,80
10424,18
10424,9648
10425,18
10425,28
10425,53
10425,80
10426,35
10427,80
10427,18
10427,53
10428,28
10428,80
10428,53
10428,18
10431,28
10431,53
10431,80
10436,18
10436,10749
10438,10751
10438,35
10439,35
10439,10751
10439,14
10440,35
10440,9648
10442,35
10442,80
10442,10749
10445,18
10445,10749
10447,28
10447,18
10447,878
10447,53
10448,12
10461,28
10461,18
10461,53
10461,80
10466,35
10466,10749
10468,35
10468,18
10471,35
10472,35
10472,18
10472,10751
10472,10749
10476,18
10477,28
10478,35
10478,18
10478,10749
10479,28
10479,12
10479,18
10479,36
10479,10752
10480,35
10480,80
10480,53
10481,35
10481,10751
10483,28
10483,53
10483,878
10488,12
10488,35
10488,10751
10488,14
10489,27
10489,53
10490,35
10493,80
10493,53
10493,27
10493,18
10497,53
10497,18
10497,10749
10501,12
10501,16
10501,35
10501,10751
10513,878
10513,27
10514,878
10514,53
10518,53
10520,35
10521,35
10523,18
10523,36
10527,10751
10527,16
10528,28
10528,12
10528,80
10528,9648
10529,14
10529,28
10529,878
10530,12
10530,16
10530,18
10530,10751
10533,18
10533,36
10533,10749
10534,28
10534,18
10535,28
10535,35
10536,28
10536,80
10536,35
10536,53
10537,18
10537,10402
10538,28
10538,12
10538,53
10539,12
10539,16
10539,10751
10540,878
10545,18
10545,16
10545,10751
10546,28
10546,14
10546,53
10547,28
10547,9648
10547,878
10547,53
10550,28
10550,12
10550,53
10555,16
10555,28
10555,35
10555,10751
10557,35
10559,80
10559,18
10559,878
10559,53
10560,18
10560,10402
10562,9648
10562,53
10563,35
10563,10749
10564,35
10564,18
10564,10749
10567,16
10567,10751
10571,35
10571,18
10571,10749
10572,28
10572,18
10575,18
10575,53
10575,10749
10575,80
10576,27
10576,9648
10576,53
10577,53
10577,27
10579,27
10585,27
10585,53
10586,12
10589,28
10589,35
10589,80
10589,18
10590,28
10590,36
10590,10752
10591,35
10592,18
10592,10752
10596,28
10596,12
10596,878
10596,53
10598,80
10598,18
10598,53
10599,35
10599,10751
10599,14
10601,12
10601,14
10601,10751
10603,12
10603,35
10603,10751
10603,10749
10604,12
10604,18
10606,878
10610,53
10610,14
10610,28
10610,35
10611,35
10611,18
10620,28
10620,37
10622,80
10622,28
10622,35
10623,28
10623,80
10623,18
10625,35
10627,18
10629,18
10629,80
10629,53
10630,18
10632,18
10632,28
10632,53
10632,80
10633,80
10633,18
10633,9648
10633,53
10634,35
10637,18
10641,18
10641,10749
10643,12
10643,27
10643,28
10643,878
10644,35
10644,10749
10646,35
10646,10749
10647,18
10647,10749
10649,28
10649,80
10649,53
10650,28
10650,80
10650,53
10651,28
10651,80
10651,53
10653,35
10653,18
10653,10749
10654,18
10654,35
10654,36
10654,10402
10656,28
10656,53
10658,35
10658,14
10658,878
10661,35
10661,28
10663,35
10664,53
10664,27
10665,53
10665,27
10665,9648
10669,18
10669,12
10669,53
10671,28
10671,18
10671,53
10673,80
10673,18
10674,16
10674,10751
10674,12
10675,80
10675,18
10675,9648
10675,53
10676,27
10676,9648
10676,878
10677,18
10677,10749
10678,35
10679,28
10679,35
10679,878
10681,16
10681,10751
10683,35
10683,18
10684,18
10684,53
10684,9648
10684,10752
10685,9648
10685,53
10687,18
10687,10752
10688,18
10690,35
10690,878
10690,53
10690,12
10691,18
10691,10749
10692,80
10692,18
10692,27
10692,53
10693,16
10693,10402
10693,10751
10693,12
10693,14
10694,35
10694,53
10694,28
10694,80
10696,18
10696,10749
10699,18
10699,35
10699,53
10699,9648
10705,10752
10705,18
10705,36
10705,28
10705,10749
10706,27
10706,878
10706,53
10707,35
10707,18
10708,35
10708,10751
10710,35
10712,18
10712,10749
10715,16
10715,35
10715,10751
10718,28
10719,35
10719,10751
10719,14
10720,28
10720,35
10720,10749
10720,53
10723,28
10723,12
10723,35
10723,53
10724,878
10724,28
10724,12
10724,53
10725,18
10725,27
10726,27
10726,53
10730,12
10730,18
10731,18
10731,53
10731,80
10731,9648
10733,37
10733,36
10733,10752
10734,80
10734,18
10740,18
10740,9648
10740,53
10744,18
10744,10749
10747,18
10747,37
10756,53
10756,14
10756,35
10756,10751
10756,9648
10758,35
10759,35
10760,35
10761,35
10761,10749
10762,28
10762,12
10762,35
10762,53
10763,35
10763,18
10763,10749
10764,12
10764,28
10764,53
10764,80
10766,28
10766,18
10766,27
10766,53
10774,18
10776,27
10776,35
10776,10402
10779,27
10779,35
10780,35
10780,10749
10781,27
10782,28
10782,18
10782,9648
10782,53
10782,80
10783,28
10783,12
10783,35
10783,80
10783,10749
10783,53
10784,18
10784,10402
10784,10749
10787,27
10787,878
10788,10749
10788,35
10788,18
10794,35
10796,28
10796,878
10796,53
10798,12
10799,28
10800,16
10800,10751
10802,18
10803,12
10803,28
10803,10749
10803,878
10805,18
10805,28
10805,10402
10805,10749
10806,35
10806,10749
10808,35
10808,10751
10808,10749
10808,14
10822,18
10823,18
10823,14
10823,27
10823,53
10830,35
10830,10751
10830,14
10833,80
10833,35
10833,10749
10836,14
10836,27
10836,53
10839,18
10839,28
10839,36
10839,10752
10843,35
10843,53
10843,18
10845,35
10845,27
10846,35
10846,18
10846,10749
10849,14
10849,35
10849,10749
10858,36
10858,18
10861,28
10861,12
10861,53
10862,18
10862,10749
10865,16
10865,10751
10865,12
10865,878
10866,9648
10866,53
10866,18
10871,28
10871,12
10871,9648
10871,53
10872,35
10873,18
10873,27
10875,10402
10875,18
10875,10749
10876,18
10877,28
10877,80
10877,53
10878,35
10878,80
10878,10749
10879,28
10879,35
10879,10749
10880,878
10880,53
10881,28
10881,878
10882,14
10882,16
10882,10749
10882,10751
10886,18
10886,9648
10890,28
10890,35
10891,28
10891,35
10891,27
10891,37
10894,18
10894,27
10894,53
10894,10749
10895,16
10895,10751
10900,27
10900,53
10900,9648
10906,27
10907,28
10907,12
10907,10749
10908,28
10908,18
10908,10749
10909,53
10909,80
10910,18
10910,10402
10911,28
10911,12
10911,18
10911,10752
10922,18
10922,53
10922,10749
10923,28
10925,35
10925,27
10929,27
10934,10749
10935,28
10935,18
10935,36
10935,37
10937,35
10937,18
10937,10749
10944,9648
10944,53
10946,99
10947,35
10947,18
10947,10751
10947,10402
10947,10770
10948,12
10948,16
10948,18
10948,10751
10950,18
10952,53
10952,80
10952,18
10955,80
10955,53
10956,9648
10956,12
10956,35
10956,10749
10956,18
10957,16
10971,18
10971,28
10971,36
10972,27
10972,9648
10974,12
10974,28
10974,35
10982,16
10982,35
10982,10751
10985,35
10985,10751
10987,27
10987,53
10991,12
10991,14
10991,16
10991,28
10991,10751
10992,35
10992,10751
10996,10751
10996,12
10996,16
10996,35
10998,10749
10998,18
10998,53
10998,27
10998,9648
10999,28
10999,12
10999,53
11000,35
11001,28
11001,35
11001,80
11003,10749
11003,35
11004,35
11004,18
11007,35
11009,18
11009,10402
11011,35
11011,10751
11013,35
11013,18
11013,10749
11015,27
11015,9648
11015,53
11017,35
11018,28
11018,80
11018,18
11018,53
11022,28
11022,80
11022,18
11022,53
11023,80
11023,18
11026,27
11026,9648
11026,53
11027,10749
11027,80
11027,18
11031,35
11031,10402
11033,27
11033,9648
11033,53
11034,18
11034,10749
11036,10749
11036,18
11040,12
11040,37
11040,36
11042,35
11042,80
11042,18
11044,14
11044,35
11044,18
11044,10749
11045,53
11045,28
11045,35
11045,80
11046,12
11046,18
11046,28
11046,36
11046,10752
11050,18
11050,35
11051,18
11052,12
11052,14
11052,16
11052,28
11052,35
11052,53
11052,878
11052,10751
11058,18
11058,27
11058,878
11058,53
11059,27
11059,28
11059,53
11064,35
11066,35
11066,10749
11069,27
11069,28
11069,35
11069,878
11071,878
11071,9648
11071,27
11072,37
11072,35
11074,80
11074,28
11074,9648
11074,53
11081,28
11081,80
11081,9648
11081,53
11085,12
11085,18
11085,36
11086,18
11086,10749
11087,53
11088,28
11088,80
11088,18
11088,53
11090,28
11090,35
11091,35
11091,18
11091,10749
11092,18
11092,53
11092,80
11092,9648
11093,18
11096,27
11096,9648
11096,53
11109,80
11109,18
11111,12
11111,99
11113,18
11113,10751
11113,10402
11113,10749
11114,14
11114,16
11114,35
11114,10751
11119,878
11119,28
11123,28
11123,18
11123,53
11127,12
11127,878
11127,28
11128,18
11128,28
11128,53
11129,35
11129,18
11130,35
11130,18
11130,10751
11130,10749
11132,35
11133,27
11133,53
11134,28
11134,80
11134,53
11135,12
11135,16
11135,80
11135,10751
11135,14
11141,28
11141,35
11141,10749
11141,53
11152,18
11152,27
11153,35
11153,12
11153,10749
11158,12
11158,35
11158,10751
11158,878
11159,18
11163,18
11163,14
11165,36
11165,28
11165,18
11165,12
11165,10752
11167,27
11167,53
11169,9648
11169,28
11169,18
11169,53
11169,80
11170,18
11172,35
11172,10402
11172,10749
11185,80
11185,35
11186,18
11186,27
11187,53
11187,27
11187,28
11188,28
11202,18
11202,36
11202,10752
11206,27
11206,80
11206,53
11208,18
11208,9648
11208,10749
11208,53
11209,28
11209,12
11209,18
11209,36
11209,37
11212,28
11212,12
11212,35
11212,10751
11217,35
11217,27
11219,35
11219,9648
11219,53
11221,28
11221,35
11224,10751
11224,14
11224,16
11224,10749
11227,10749
11227,35
11227,18
11227,14
11228,28
11228,12
11228,53
11229,35
11229,18
11229,53
11231,12
11237,12
11237,28
11237,27
11237,878
11237,53
11240,10749
11240,18
11240,35
11244,14
11244,28
11244,35
11244,878
11244,10751
11246,27
11246,53
11246,9648
11247,35
11249,18
11249,27
11249,35
11252,27
11252,9648
11252,53
11253,12
11253,14
11253,878
11257,18
11257,10749
11258,53
11259,12
11259,18
11259,10749
11259,37
11260,35
11260,878
11260,12
11260,10751
11281,27
11281,53
11282,35
11282,12
11283,14
11283,35
11283,10751
11284,27
11284,53
11284,35
11285,35
11285,18
11285,878
11286,35
11287,35
11296,18
11296,36
11297,35
11297,18
11297,27
11297,878
11298,18
11298,27
11302,35
11305,80
11305,18
11305,35
11306,18
11306,53
11307,35
11308,35
11308,18
11309,27
11309,878
11309,53
11313,18
11313,9648
11319,14
11319,10751
11319,16
11319,12
11321,18
11322,36
11322,80
11322,18
11323,18
11323,35
11323,80
11324,18
11324,53
11324,9648
11326,18
11326,10402
11327,18
11327,80
11329,18
11329,53
11335,28
11335,12
11335,35
11335,10751
11335,10402
11336,27
11336,878
11336,53
11337,35
11337,18
11337,10749
11338,35
11338,18
11338,53
11342,12
11342,35
11342,14
11342,27
11343,9648
11343,27
11343,53
11347,35
11347,27
11351,27
11351,53
11352,14
11352,18
11352,10749
11353,35
11355,10749
11355,35
11355,18
11357,27
11357,53
11358,12
11358,18
11358,28
11358,53
11359,12
11359,10751
11359,14
11360,16
11360,10751
11361,27
11361,53
11362,28
11362,12
11362,18
11362,53
11363,35
11363,10749
11368,80
11368,18
11368,53
11370,28
11370,12
11370,18
11371,28
11371,80
11371,53
11374,35
11375,28
11375,12
11375,35
11375,53
11377,27
11377,9648
11377,53
11380,28
11380,27
11380,53
11386,10749
11386,80
11386,18
11386,53
11388,35
11393,18
11395,14
11395,18
11395,35
11395,10751
11397,35
11398,80
11398,28
11398,12
11400,18
11400,36
11400,10749
11411,28
11411,12
11411,878
11412,80
11412,28
11412,9648
11412,53
11415,35
11415,27
11416,12
11416,18
11416,28
11416,36
11417,27
11417,878
11417,53
11419,35
11423,80
11423,18
11423,53
11424,35
11424,18
11424,10402
11424,10749
11425,12
11425,35
11425,10751
11425,878
11425,28
11426,10752
11426,18
11426,10749
11429,35
11429,27
11429,878
11431,35
11431,18
11431,10749
11439,53
11439,9648
11442,27
11442,53
11443,28
11443,80
11443,18
11443,36
11448,35
11448,10749
11451,35
11451,10751
11451,12
11451,14
11451,10749
11452,35
11452,10749
11453,35
11454,80
11454,27
11454,53
11456,9648
11456,53
11456,80
11457,18
11458,18
11458,53
11459,12
11459,35
11459,10751
11460,27
11460,53
11462,9648
11462,53
11463,28
11463,18
11463,36
11463,10752
11468,80
11468,18
11468,9648
11468,53
11470,27
11470,878
11474,28
11474,12
11474,80
11474,18
11474,53
11478,80
11478,18
11478,53
11481,18
11481,27
11481,53
11483,12
11483,35
11485,35
11485,80
11495,14
11495,18
11495,27
11495,28
11495,53
11497,18
11497,16
11497,10751
11497,35
11497,14
11503,27
11503,53
11507,80
11507,9648
11507,27
11507,53
11509,28
11509,80
11509,18
11509,37
11511,14
11511,35
11511,878
11511,10751
11515,18
11516,99
11517,28
11517,35
11517,80
11519,28
11519,35
11527,14
11527,12
11529,35
11529,10749
11533,12
11533,10751
11533,14
11536,18
11536,28
11536,10749
11540,10749
11540,28
11540,12
11540,80
11540,9648
11541,10752
11541,18
11541,10749
11542,9648
11542,18
11542,14
11542,878
11542,53
11542,27
11543,35
11544,16
11544,10751
11545,35
11545,18
11547,27
11549,27
11549,878
11551,35
11551,12
11551,14
11551,878
11551,28
11558,35
11558,80
11558,10749
11558,53
11559,14
11559,18
11559,53
11559,878
11560,18
11560,9648
11560,53
11560,80
11561,35
11561,10749
11561,878
11562,35
11562,18
11564,28
11564,18
11564,27
11564,80
11564,53
11565,35
11565,80
11568,10402
11568,28
11568,35
11568,80
11569,27
11569,53
11569,10752
11570,28
11570,12
11570,35
11575,12
11575,35
11576,28
11576,12
11576,35
11576,80
11577,37
11583,53
11583,12
11583,18
11583,80
11586,27
11586,53
11586,14
11588,53
11588,9648
11588,878
11589,12
11589,35
11589,10752
11591,35
11591,10749
11591,878
11592,35
11592,80
11592,27
11592,53
11595,53
11595,28
11595,35
11595,80
11595,18
11596,27
11596,53
11596,9648
11596,14
11598,35
11600,18
11600,10752
11601,27
11601,9648
11601,53
11615,18
11615,53
11615,80
11618,27
11618,53
11618,14
11618,9648
11619,12
11619,16
11619,35
11619,10751
11620,18
11620,36
11620,10749
11622,35
11622,10749
11624,35
11631,35
11631,10749
11632,18
11632,10749
11633,16
11633,28
11633,878
11635,35
11637,12
11637,35
11637,10751
11637,10749
11638,35
11638,10749
11639,14
11644,18
11644,9648
11644,53
11645,28
11645,18
11645,36
11646,12
11646,18
11646,36
11646,10752
11648,10749
11648,35
11649,28
11649,14
11649,878
11649,12
11649,53
11651,16
11660,80
11660,18
11660,53
11661,10749
11661,18
11661,36
11661,10752
11661,10402
11662,18
11662,27
11662,878
11665,28
11665,35
11665,53
11667,28
11667,12
11667,53
11671,18
11671,10749
11674,35
11674,10751
11675,27
11675,53
11676,28
11676,12
11676,35
11678,28
11678,12
11678,53
11679,28
11679,12
11679,80
11679,18
11679,9648
11679,53
11683,27
11686,36
11686,35
11688,12
11688,16
11688,35
11688,10751
11688,14
11690,28
11692,28
11692,35
11692,878
11697,37
11699,18
11699,80
11702,28
11702,18
11702,80
11702,53
11704,14
11704,16
11704,18
11704,10751
11706,18
11706,10752
11706,10749
11708,10402
11708,12
11708,14
11708,35
11708,10751
11713,18
11713,28
11713,53
11773,27
11773,878
11774,12
11774,35
11774,10751
11775,80
11775,35
11775,10749
11777,35
11777,18
11777,10749
11778,18
11778,10752
11780,12
11782,28
11782,53
11782,80
11797,27
11798,18
11798,80
11801,10749
11801,18
11802,16
11802,10751
11804,18
11804,27
11804,53
11807,18
11807,35
11807,10749
11808,53
11808,80
11808,28
11811,35
11811,27
11811,53
11812,10749
11812,35
11815,18
11815,27
11815,878
11817,28
11817,35
11817,14
11820,18
11820,10749
11823,35
11823,10749
11826,80
11826,18
11826,53
11827,16
11827,878
11831,18
11831,36
11831,9648
11835,28
11835,80
11835,18
11835,53
11836,16
11836,35
11836,10751
11837,12
11837,16
11837,18
11838,27
11839,28
11839,12
11839,35
11839,10751
11843,9648
11843,35
11843,80
11847,28
11847,35
11847,53
11849,28
11849,12
11849,14
11849,878
11850,27
11850,9648
11850,878
11850,53
11854,18
11854,10749
11858,35
11858,10752
11859,28
11859,53
11859,10749
11860,35
11860,10749
11861,18
11861,10749
11863,28
11863,53
11863,9648
11863,10749
11864,18
11864,878
11866,28
11866,12
11866,18
11866,53
11868,27
11870,35
11870,10751
11873,18
11876,10752
11876,12
11876,18
11876,10749
11879,18
11879,27
11879,53
11884,12
11884,878
11884,28
11886,16
11886,10751
11888,12
11888,35
11888,10751
11890,28
11890,35
11890,53
11890,10751
11892,80
11892,18
11892,53
11893,28
11893,53
11896,80
11896,35
11897,36
11897,37
11897,12
11899,10749
11899,35
11899,10751
11900,35
11900,18
11901,37
11902,10752
11902,18
11902,35
11904,28
11904,12
11904,80
11904,18
11904,10751
11904,9648
11904,53
11905,14
11905,27
11909,53
11909,80
11909,18
11910,18
11910,14
11911,18
11917,27
11917,53
11917,80
11918,28
11918,35
11918,878
11928,18
11928,9648
11930,28
11932,27
11932,35
11933,35
11933,12
11934,35
11934,18
11935,18
11935,28
11935,53
11935,878
11940,28
11940,12
11940,10751
11940,14
11940,878
11942,28
11942,80
11942,18
11942,53
11942,37
11944,18
11944,36
11951,28
11951,53
11951,18
11954,14
11954,27
11954,878
11954,53
11958,18
11958,80
11959,35
11962,14
11962,35
11962,10402
11967,80
11967,28
11967,12
11967,18
11967,37
11968,28
11968,53
11968,12
11968,80
11969,28
11969,12
11969,18
11969,36
11969,37
11970,16
11970,10751
11970,14
11970,12
11970,35
11970,10749
11971,18
11971,35
11971,10749
11973,18
11973,53
11974,35
11974,27
11974,53
11975,18
11975,80
11975,53
11976,12
11976,14
11977,35
11978,18
11979,18
11979,14
11979,27
11980,14
11980,27
11980,53
11983,28
11983,12
11983,18
11983,10749
11983,53
12079,35
12079,80
12079,18
12086,18
12086,10769
12088,28
12088,53
12088,878
12090,35
12092,16
12092,12
12092,10751
12092,14
12094,28
12094,35
12094,99
12095,80
12095,28
12095,27
12095,53
12100,18
12100,28
12100,36
12100,10752
12102,18
12103,53
12104,10402
12106,28
12106,37
12107,14
12107,35
12107,10749
12107,878
12109,18
12109,35
12109,10402
12113,28
12113,18
12113,53
12117,18
12117,9648
12117,53
12120,35
12120,878
12121,35
12123,28
12123,18
12123,878
12123,53
12128,27
12128,35
12133,35
12138,28
12138,12
12138,35
12138,53
12138,80
12139,10751
12139,35
12142,28
12142,14
12142,27
12142,53
12143,80
12143,18
12144,16
12144,12
12144,10751
12146,53
12146,37
12146,12
12149,18
12149,53
12149,80
12150,18
12150,80
12150,9648
12153,35
12155,10751
12155,14
12155,12
12158,35
12158,27
12158,10749
12159,18
12159,14
12159,10749
12160,18
12160,28
12160,37
12162,18
12162,53
12162,10752
12163,18
12163,10749
12165,18
12165,10749
12177,35
12177,10749
12180,53
12180,16
12180,28
12180,878
12180,12
12180,14
12182,35
12182,10402
12182,10749
12184,18
12192,80
12192,27
12192,53
12193,35
12193,10749
12193,18
12198,10751
12198,18
12201,80
12201,18
12201,9648
12201,53
12208,12
12208,28
12208,35
12211,28
12211,14
12211,878
12212,27
12220,35
12220,18
12220,10749
12222,16
12222,35
12222,10751
12222,12
12222,14
12227,28
12227,12
12227,18
12227,10751
12228,36
12228,99
12230,12
12230,16
12230,35
12230,10751
12233,16
12233,35
12233,10751
12235,9648
12235,53
12238,9648
12238,27
12238,14
12241,35
12241,80
12241,53
12244,28
12244,12
12244,16
12244,878
12244,53
12245,80
12245,9648
12245,53
12246,36
12251,28
12251,35
12251,53
12251,80
12251,10749
12253,28
12253,18
12257,18
12257,35
12257,10749
12261,28
12261,12
12261,18
12261,53
12262,27
12268,35
12268,9648
12271,18
12273,28
12273,35
12277,28
12277,35
12279,28
12279,12
12279,35
12279,10751
12279,878
12280,35
12280,18
12281,80
12281,18
12289,12
12289,18
12289,28
12309,35
12311,12
12311,18
12311,36
12311,10749
12312,35
12335,12
12335,14
12335,16
12335,35
12335,10751
12335,10402
12400,18
12403,53
12403,9648
12403,12
12404,35
12404,18
12404,10749
12405,18
12405,10749
12412,18
12412,10752
12429,16
12429,10751
12435,35
12435,18
12435,10749
12437,14
12437,28
12437,12
12437,878
12437,53
12444,12
12444,14
12444,10751
12445,10751
12445,14
12445,12
12454,35
12454,18
12477,16
12477,18
12477,10752
12479,35
12481,28
12483,18
12483,27
12483,53
12484,28
12484,12
12484,27
12484,53
12496,28
12496,18
12496,10749
12498,18
12499,35
12499,10751
12500,28
12500,12
12508,10402
12508,18
12508,35
12509,18
12509,10749
12518,28
12518,35
12518,10749
12518,53
12521,53
12521,35
12521,27
12526,27
12526,53
12535,35
12535,10402
12542,28
12542,53
12568,18
12568,10749
12569,35
12572,35
12572,18
12572,10749
12573,35
12573,18
12589,28
12589,12
12589,16
12589,35
12589,10751
12589,14
12589,878
12593,16
12593,35
12593,18
12594,14
12594,27
12596,35
12596,18
12597,80
12597,27
12597,53
12597,9648
12599,12
12599,14
12599,16
12599,878
12599,10751
12610,12
12610,16
12610,28
12610,35
12610,10751
12611,27
12611,878
12611,53
12616,18
12618,18
12618,10749
12620,10749
12620,35
12626,35
12626,18
12626,10749
12628,18
12628,28
12628,53
12628,80
12634,35
12634,80
12636,28
12636,10769
12636,27
12636,878
12645,18
12645,28
12645,53
12647,18
12647,28
12647,53
12647,80
12651,18
12651,10752
12651,28
12653,28
12653,27
12657,10749
12657,35
12658,35
12658,10749
12663,28
12663,36
12663,10752
12683,28
12683,14
12683,27
12685,28
12685,12
12685,14
12685,27
12689,35
12689,18
12689,10751
12689,10749
12690,18
12690,37
12690,80
12699,27
12699,53
12700,27
12700,53
12701,12
12701,18
12701,36
12701,10752
12703,18
12704,28
12704,12
12704,35
12707,18
12707,12
12707,27
12709,35
12709,18
12709,10749
12762,35
12763,10402
12764,28
12764,12
12764,10752
12771,35
12771,10749
12775,12
12775,18
12779,35
12779,10749
12795,35
12795,10749
12802,35
12802,18
12802,10749
12818,35
12818,10749
12819,10751
12819,16
12828,35
12828,18
12834,35
12834,80
12834,18
12834,53
12837,12
12890,35
12890,18
12890,10749
12901,99
12914,12
12914,878
12919,18
12919,35
12919,10749
12919,10751
13001,12
13001,878
13006,53
13006,28
13006,27
13006,878
13006,80
13008,80
13008,18
13012,28
13012,80
13012,18
13016,99
13016,36
13018,53
13019,35
13019,18
13019,10749
13025,27
13025,28
13025,878
13027,9648
13027,53
13027,28
13041,28
13041,12
13041,18
13041,37
13051,28
13053,16
13053,10751
13053,12
13053,35
13054,28
13054,12
13054,80
13054,18
13054,53
13055,35
13055,18
13056,28
13056,80
13059,28
13059,53
13059,27
13059,878
13063,35
13063,36
13063,27
13064,28
13064,12
13064,35
13067,10749
13067,35
13067,18
13072,18
13072,28
13072,53
13075,18
13079,53
13079,18
13079,9648
13090,35
13090,18
13092,35
13092,10749
13092,18
13120,35
13120,18
13120,10749
13122,35
13122,18
13122,27
13122,9648
13122,53
13123,53
13150,53
13150,80
13150,18
13153,28
13153,53
13154,28
13154,53
13155,12
13155,10751
13155,14
13159,35
13159,18
13159,10749
13160,35
13177,28
13177,18
13179,16
13179,10751
13179,12
13179,14
13183,28
13183,9648
13183,878
13184,28
13184,80
13184,53
13185,18
13186,27
13186,53
13191,28
13191,12
13191,35
13191,53
13192,14
13192,10402
13195,80
13195,18
13195,53
13197,28
13197,80
13197,18
13197,9648
13197,53
13200,18
13200,53
13207,27
13209,18
13209,35
13209,10769
13221,18
13223,18
13243,35
13243,18
13243,10749
13245,14
13245,18
13249,37
13249,18
13250,80
13250,18
13250,53
13251,80
13251,18
13251,9648
13252,80
13252,53
13252,9648
13256,28
13256,12
13256,27
13256,878
13257,35
13257,10749
13258,35
13259,99
13275,18
13279,18
13279,80
13279,53
13282,28
13282,35
13282,878
13291,18
13291,28
13291,53
13291,80
13310,27
13310,18
13312,27
13321,18
13321,10752
13335,35
13335,12
13336,28
13336,53
13336,80
13336,878
13337,35
13337,18
13337,10749
13341,35
13341,10751
13342,35
13343,35
13343,10751
13343,9648
13343,10749
13346,35
13346,18
13346,10749
13358,35
13358,10751
13359,99
13360,28
13360,14
13360,878
13362,99
13369,28
13369,18
13370,35
13370,10402
13374,18
13374,35
13374,10751
13377,16
13377,10751
13377,35
13387,28
13387,12
13387,53
13387,80
13389,28
13389,80
13389,18
13389,53
13394,12
13394,16
13394,35
13394,14
13394,10751
13405,18
13405,10752
13408,28
13408,35
13416,18
13435,18
13435,10749
13448,53
13448,9648
13455,28
13460,28
13460,53
13460,878
13474,27
13474,53
13475,878
13475,28
13475,12
13476,35
13476,10749
13483,53
13483,80
13483,9648
13484,35
13490,35
13490,18
13491,28
13491,12
13491,18
13491,10749
13492,18
13492,27
13492,28
13492,53
13495,28
13496,28
13496,37
13497,18
13497,10749
13497,35
13497,10402
13498,35
13498,28
13499,35
13499,10751
13499,10749
13501,35
13501,18
13501,10749
13501,14
13501,10402
13506,18
13506,10752
13506,36
13507,18
13507,10752
13507,36
13508,99
13509,27
13509,35
13509,28
13509,14
13509,878
13515,27
13515,9648
13515,53
13519,12
13519,18
13519,14
13519,27
13523,35
13523,12
13523,10749
13526,80
13526,18
13526,9648
13528,18
13528,9648
13528,53
13528,80
13536,80
13536,18
13536,9648
13537,18
13537,36
13560,10752
13560,18
13561,35
13561,27
13567,27
13572,28
13572,12
13572,80
13572,18
13572,53
